base_seed,category,degenerate_clip,early_image_path,final_image_path,guidance,instruction,pair_id,perturb_sigma_0,perturb_sigma_1,perturb_timestep_0,perturb_timestep_1,perturbation_id,perturbation_sign,q_early_clip,q_final_clip,readout_sigma,readout_timestep,sample_id,sde_scale,steps,subgroup,timestep_mode
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_only/early/pair_15_neg.jpg,images/piebench_1_change_object_80_111000000001/first_only/final/pair_15_neg.jpg,3.5,Change the cat into a tiger.,15,1.0,,1000.0,,pair_15_neg,-1,0.8640350103378296,0.960463285446167,0.9660137891769409,966.0137939453125,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_only
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_00_pos.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_00_pos.jpg,3.5,Change the cat into a tiger.,0,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_00_pos,1,0.9106857776641846,1.0345425605773926,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_00_neg.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_00_neg.jpg,3.5,Change the cat into a tiger.,0,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_00_neg,-1,0.8721948266029358,0.9531660079956055,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_01_pos.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_01_pos.jpg,3.5,Change the cat into a tiger.,1,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_01_pos,1,0.8511292934417725,1.0252941846847534,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_01_neg.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_01_neg.jpg,3.5,Change the cat into a tiger.,1,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_01_neg,-1,0.8385747075080872,1.0154473781585693,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_02_pos.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_02_pos.jpg,3.5,Change the cat into a tiger.,2,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_02_pos,1,0.8666618466377258,1.020108699798584,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_02_neg.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_02_neg.jpg,3.5,Change the cat into a tiger.,2,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_02_neg,-1,0.8865346312522888,0.9358479380607605,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_03_pos.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_03_pos.jpg,3.5,Change the cat into a tiger.,3,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_03_pos,1,0.960294246673584,0.947404682636261,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_03_neg.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_03_neg.jpg,3.5,Change the cat into a tiger.,3,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_03_neg,-1,0.8847001194953918,1.0163887739181519,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_04_pos.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_04_pos.jpg,3.5,Change the cat into a tiger.,4,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_04_pos,1,0.9147160053253174,1.0254453420639038,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
